Theta, Alpha, Low_beta, High_beta, Gamma
11.7783787758 , 4.27979867321 , 3.92394650108 , 2.87518316523 , 3.64084261937 ,
7.07301977709 , 2.79895561787 , 2.22049565937 , 1.92008223493 , 1.32122463171 ,
7.8925422628 , 3.04628881642 , 2.41372258143 , 2.00290912298 , 1.31169030499 ,
8.95946221017 , 1.97278930431 , 2.44914894808 , 0.760388804203 , 0.416496214325 ,
9.31696314721 , 4.65578371758 , 5.96556364074 , 2.74707691479 , 1.46422440094 ,
11.7783787758 , 4.27979867321 , 3.92394650108 , 2.87518316523 , 3.64084261937 ,
7.07301977709 , 2.79895561787 , 2.22049565937 , 1.92008223493 , 1.32122463171 ,
7.8925422628 , 3.04628881642 , 2.41372258143 , 2.00290912298 , 1.31169030499 ,
8.95946221017 , 1.97278930431 , 2.44914894808 , 0.760388804203 , 0.416496214325 ,
9.31696314721 , 4.65578371758 , 5.96556364074 , 2.74707691479 , 1.46422440094 ,
11.7783787758 , 4.27979867321 , 3.92394650108 , 2.87518316523 , 3.64084261937 ,
7.07301977709 , 2.79895561787 , 2.22049565937 , 1.92008223493 , 1.32122463171 ,
15.8822513391 , 2.3434994911 , 6.56324924587 , 1.57252566362 , 1.88171562808 ,
14.7453182634 , 3.53359592616 , 5.12794688677 , 1.09271852495 , 0.710134633468 ,
19.6577306156 , 4.33713660317 , 11.5274809969 , 4.04937340094 , 3.01530532317 ,
21.5411462738 , 4.78475541865 , 13.1733140448 , 7.2099477388 , 6.74405871793 ,
15.2311979028 , 1.77368672415 , 6.42550971104 , 1.69498985096 , 1.75551272943 ,
15.8822513391 , 2.3434994911 , 6.56324924587 , 1.57252566362 , 1.88171562808 ,
14.7453182634 , 3.53359592616 , 5.12794688677 , 1.09271852495 , 0.710134633468 ,
19.6577306156 , 4.33713660317 , 11.5274809969 , 4.04937340094 , 3.01530532317 ,
21.5411462738 , 4.78475541865 , 13.1733140448 , 7.2099477388 , 6.74405871793 ,
15.2311979028 , 1.77368672415 , 6.42550971104 , 1.69498985096 , 1.75551272943 ,
15.8822513391 , 2.3434994911 , 6.56324924587 , 1.57252566362 , 1.88171562808 ,
14.7453182634 , 3.53359592616 , 5.12794688677 , 1.09271852495 , 0.710134633468 ,
19.6577306156 , 4.33713660317 , 11.5274809969 , 4.04937340094 , 3.01530532317 ,
21.5411462738 , 4.78475541865 , 13.1733140448 , 7.2099477388 , 6.74405871793 ,
15.2311979028 , 1.77368672415 , 6.42550971104 , 1.69498985096 , 1.75551272943 ,
15.8822513391 , 2.3434994911 , 6.56324924587 , 1.57252566362 , 1.88171562808 ,
14.7453182634 , 3.53359592616 , 5.12794688677 , 1.09271852495 , 0.710134633468 ,
19.6577306156 , 4.33713660317 , 11.5274809969 , 4.04937340094 , 3.01530532317 ,
21.5411462738 , 4.78475541865 , 13.1733140448 , 7.2099477388 , 6.74405871793 ,
15.2311979028 , 1.77368672415 , 6.42550971104 , 1.69498985096 , 1.75551272943 ,
16.3194907241 , 2.42231165213 , 5.57358133138 , 3.25322217999 , 2.47757413445 ,
16.5747794593 , 6.21898145264 , 3.84171203077 , 1.19557957226 , 1.14889520673 ,
10.2438251119 , 4.46225093298 , 11.741360773 , 7.04981745613 , 4.62900707476 ,
17.2879644719 , 2.88926003697 , 11.3209326351 , 13.1063236667 , 17.0608919383 ,
15.1595393504 , 1.98535955065 , 5.44215918655 , 3.40992311427 , 2.30594391104 ,
16.3194907241 , 2.42231165213 , 5.57358133138 , 3.25322217999 , 2.47757413445 ,
16.5747794593 , 6.21898145264 , 3.84171203077 , 1.19557957226 , 1.14889520673 ,
10.2438251119 , 4.46225093298 , 11.741360773 , 7.04981745613 , 4.62900707476 ,
17.2879644719 , 2.88926003697 , 11.3209326351 , 13.1063236667 , 17.0608919383 ,
15.1595393504 , 1.98535955065 , 5.44215918655 , 3.40992311427 , 2.30594391104 ,
16.3194907241 , 2.42231165213 , 5.57358133138 , 3.25322217999 , 2.47757413445 ,
16.5747794593 , 6.21898145264 , 3.84171203077 , 1.19557957226 , 1.14889520673 ,
10.2438251119 , 4.46225093298 , 11.741360773 , 7.04981745613 , 4.62900707476 ,
17.2879644719 , 2.88926003697 , 11.3209326351 , 13.1063236667 , 17.0608919383 ,
15.1595393504 , 1.98535955065 , 5.44215918655 , 3.40992311427 , 2.30594391104 ,
16.3194907241 , 2.42231165213 , 5.57358133138 , 3.25322217999 , 2.47757413445 ,
16.5747794593 , 6.21898145264 , 3.84171203077 , 1.19557957226 , 1.14889520673 ,
10.2438251119 , 4.46225093298 , 11.741360773 , 7.04981745613 , 4.62900707476 ,
17.2879644719 , 2.88926003697 , 11.3209326351 , 13.1063236667 , 17.0608919383 ,
15.1595393504 , 1.98535955065 , 5.44215918655 , 3.40992311427 , 2.30594391104 ,
13.3851339622 , 3.24919110159 , 4.24701152032 , 5.99779337873 , 2.47190306964 ,
18.2255782938 , 6.7666417271 , 3.60294813743 , 1.03309102199 , 1.28011239231 ,
7.51952318567 , 6.50530544587 , 15.7474304063 , 7.0734940871 , 4.3253241372 ,
9.45934120239 , 3.13532805626 , 8.61460330691 , 13.82724112 , 14.4871644241 ,
10.8200532562 , 2.85659315361 , 4.31254286056 , 6.25763281054 , 2.39508868459 ,
13.3851339622 , 3.24919110159 , 4.24701152032 , 5.99779337873 , 2.47190306964 ,
18.2255782938 , 6.7666417271 , 3.60294813743 , 1.03309102199 , 1.28011239231 ,
7.51952318567 , 6.50530544587 , 15.7474304063 , 7.0734940871 , 4.3253241372 ,
9.45934120239 , 3.13532805626 , 8.61460330691 , 13.82724112 , 14.4871644241 ,
10.8200532562 , 2.85659315361 , 4.31254286056 , 6.25763281054 , 2.39508868459 ,
13.3851339622 , 3.24919110159 , 4.24701152032 , 5.99779337873 , 2.47190306964 ,
18.2255782938 , 6.7666417271 , 3.60294813743 , 1.03309102199 , 1.28011239231 ,
7.51952318567 , 6.50530544587 , 15.7474304063 , 7.0734940871 , 4.3253241372 ,
9.45934120239 , 3.13532805626 , 8.61460330691 , 13.82724112 , 14.4871644241 ,
10.8200532562 , 2.85659315361 , 4.31254286056 , 6.25763281054 , 2.39508868459 ,
13.3851339622 , 3.24919110159 , 4.24701152032 , 5.99779337873 , 2.47190306964 ,
18.2255782938 , 6.7666417271 , 3.60294813743 , 1.03309102199 , 1.28011239231 ,
7.51952318567 , 6.50530544587 , 15.7474304063 , 7.0734940871 , 4.3253241372 ,
9.45934120239 , 3.13532805626 , 8.61460330691 , 13.82724112 , 14.4871644241 ,
10.8200532562 , 2.85659315361 , 4.31254286056 , 6.25763281054 , 2.39508868459 ,
6.6511867064 , 1.96531833615 , 2.90503315637 , 4.09993050787 , 2.140303643 ,
9.85780127151 , 2.06775130015 , 3.57540531691 , 1.23306466272 , 0.786242249194 ,
8.58159836207 , 4.94656435887 , 12.4932444596 , 4.78397535886 , 2.26960463488 ,
10.3124037501 , 2.32364570687 , 4.85203174743 , 9.66851130783 , 6.32119611404 ,
6.15478194361 , 1.83200156827 , 2.83342074864 , 4.28002548982 , 2.00166501946 ,
6.6511867064 , 1.96531833615 , 2.90503315637 , 4.09993050787 , 2.140303643 ,
9.85780127151 , 2.06775130015 , 3.57540531691 , 1.23306466272 , 0.786242249194 ,
8.58159836207 , 4.94656435887 , 12.4932444596 , 4.78397535886 , 2.26960463488 ,
10.3124037501 , 2.32364570687 , 4.85203174743 , 9.66851130783 , 6.32119611404 ,
6.15478194361 , 1.83200156827 , 2.83342074864 , 4.28002548982 , 2.00166501946 ,
6.6511867064 , 1.96531833615 , 2.90503315637 , 4.09993050787 , 2.140303643 ,
9.85780127151 , 2.06775130015 , 3.57540531691 , 1.23306466272 , 0.786242249194 ,
8.58159836207 , 4.94656435887 , 12.4932444596 , 4.78397535886 , 2.26960463488 ,
10.3124037501 , 2.32364570687 , 4.85203174743 , 9.66851130783 , 6.32119611404 ,
6.15478194361 , 1.83200156827 , 2.83342074864 , 4.28002548982 , 2.00166501946 ,
6.6511867064 , 1.96531833615 , 2.90503315637 , 4.09993050787 , 2.140303643 ,
9.85780127151 , 2.06775130015 , 3.57540531691 , 1.23306466272 , 0.786242249194 ,
8.58159836207 , 4.94656435887 , 12.4932444596 , 4.78397535886 , 2.26960463488 ,
10.3124037501 , 2.32364570687 , 4.85203174743 , 9.66851130783 , 6.32119611404 ,
6.15478194361 , 1.83200156827 , 2.83342074864 , 4.28002548982 , 2.00166501946 ,
2.80483473091 , 0.748445526572 , 3.16923466428 , 2.78973375374 , 1.90968324625 ,
1.7626337185 , 0.655013148216 , 1.9569529034 , 1.17212438233 , 0.603047160578 ,
4.71003693999 , 2.72186442057 , 7.02007500209 , 4.24894289439 , 2.03236647916 ,
5.01631433661 , 1.37127168184 , 2.45408095567 , 6.59308416937 , 9.61983415826 ,
2.6600663459 , 0.589683805731 , 3.0536401837 , 2.90775265297 , 1.84521655282 ,
2.80483473091 , 0.748445526572 , 3.16923466428 , 2.78973375374 , 1.90968324625 ,
1.7626337185 , 0.655013148216 , 1.9569529034 , 1.17212438233 , 0.603047160578 ,
4.71003693999 , 2.72186442057 , 7.02007500209 , 4.24894289439 , 2.03236647916 ,
5.01631433661 , 1.37127168184 , 2.45408095567 , 6.59308416937 , 9.61983415826 ,
2.6600663459 , 0.589683805731 , 3.0536401837 , 2.90775265297 , 1.84521655282 ,
2.80483473091 , 0.748445526572 , 3.16923466428 , 2.78973375374 , 1.90968324625 ,
1.7626337185 , 0.655013148216 , 1.9569529034 , 1.17212438233 , 0.603047160578 ,
4.71003693999 , 2.72186442057 , 7.02007500209 , 4.24894289439 , 2.03236647916 ,
5.01631433661 , 1.37127168184 , 2.45408095567 , 6.59308416937 , 9.61983415826 ,
2.6600663459 , 0.589683805731 , 3.0536401837 , 2.90775265297 , 1.84521655282 ,
2.80483473091 , 0.748445526572 , 3.16923466428 , 2.78973375374 , 1.90968324625 ,
1.7626337185 , 0.655013148216 , 1.9569529034 , 1.17212438233 , 0.603047160578 ,
4.71003693999 , 2.72186442057 , 7.02007500209 , 4.24894289439 , 2.03236647916 ,
5.01631433661 , 1.37127168184 , 2.45408095567 , 6.59308416937 , 9.61983415826 ,
2.6600663459 , 0.589683805731 , 3.0536401837 , 2.90775265297 , 1.84521655282 ,
1.67674869601 , 1.12859213126 , 2.618033002 , 2.77456257757 , 2.18785972791 ,
2.00687589276 , 0.890895233694 , 1.4913097798 , 0.708724206122 , 0.784975309781 ,
1.20372687178 , 3.58800847591 , 5.34709134336 , 3.71379228721 , 1.88325568327 ,
2.05035578345 , 1.1959656275 , 1.59427440378 , 5.80292492811 , 6.96379532247 ,
1.67982949242 , 1.09256346985 , 2.536032136 , 2.92997721449 , 2.13005334677 ,
1.67674869601 , 1.12859213126 , 2.618033002 , 2.77456257757 , 2.18785972791 ,
2.00687589276 , 0.890895233694 , 1.4913097798 , 0.708724206122 , 0.784975309781 ,
1.20372687178 , 3.58800847591 , 5.34709134336 , 3.71379228721 , 1.88325568327 ,
2.05035578345 , 1.1959656275 , 1.59427440378 , 5.80292492811 , 6.96379532247 ,
1.67982949242 , 1.09256346985 , 2.536032136 , 2.92997721449 , 2.13005334677 ,
1.67674869601 , 1.12859213126 , 2.618033002 , 2.77456257757 , 2.18785972791 ,
2.00687589276 , 0.890895233694 , 1.4913097798 , 0.708724206122 , 0.784975309781 ,
1.20372687178 , 3.58800847591 , 5.34709134336 , 3.71379228721 , 1.88325568327 ,
2.05035578345 , 1.1959656275 , 1.59427440378 , 5.80292492811 , 6.96379532247 ,
1.67982949242 , 1.09256346985 , 2.536032136 , 2.92997721449 , 2.13005334677 ,
1.67674869601 , 1.12859213126 , 2.618033002 , 2.77456257757 , 2.18785972791 ,
2.00687589276 , 0.890895233694 , 1.4913097798 , 0.708724206122 , 0.784975309781 ,
1.20372687178 , 3.58800847591 , 5.34709134336 , 3.71379228721 , 1.88325568327 ,
2.05035578345 , 1.1959656275 , 1.59427440378 , 5.80292492811 , 6.96379532247 ,
1.67982949242 , 1.09256346985 , 2.536032136 , 2.92997721449 , 2.13005334677 ,
3.29754349062 , 1.03875972604 , 1.29560027996 , 3.37430799501 , 1.92482880201 ,
2.7645251802 , 1.25463636392 , 1.15639955963 , 0.811984071409 , 0.69329619901 ,
0.896897402021 , 3.30040383324 , 6.47598082373 , 5.87552186118 , 1.67155570054 ,
2.27849142719 , 1.16974533719 , 1.8075950349 , 4.4627748597 , 3.79540143419 ,
3.03695652424 , 1.1463170819 , 1.22561746375 , 3.32824543198 , 1.86124107902 ,
3.29754349062 , 1.03875972604 , 1.29560027996 , 3.37430799501 , 1.92482880201 ,
2.7645251802 , 1.25463636392 , 1.15639955963 , 0.811984071409 , 0.69329619901 ,
0.896897402021 , 3.30040383324 , 6.47598082373 , 5.87552186118 , 1.67155570054 ,
2.27849142719 , 1.16974533719 , 1.8075950349 , 4.4627748597 , 3.79540143419 ,
3.03695652424 , 1.1463170819 , 1.22561746375 , 3.32824543198 , 1.86124107902 ,
3.29754349062 , 1.03875972604 , 1.29560027996 , 3.37430799501 , 1.92482880201 ,
2.7645251802 , 1.25463636392 , 1.15639955963 , 0.811984071409 , 0.69329619901 ,
0.896897402021 , 3.30040383324 , 6.47598082373 , 5.87552186118 , 1.67155570054 ,
2.27849142719 , 1.16974533719 , 1.8075950349 , 4.4627748597 , 3.79540143419 ,
3.03695652424 , 1.1463170819 , 1.22561746375 , 3.32824543198 , 1.86124107902 ,
1.86862600468 , 1.62670954047 , 2.39369445132 , 2.06910940634 , 1.56642997725 ,
1.89490424838 , 1.01906403758 , 1.18188065118 , 0.809986370329 , 0.722190671367 ,
1.80909811675 , 1.58602236577 , 4.24218871922 , 3.40072820139 , 1.52716615669 ,
1.8501440658 , 1.80098629038 , 1.78070746656 , 2.69034442667 , 2.894376757 ,
1.76980625093 , 2.05949571043 , 2.28228088302 , 2.00675433293 , 1.53063632871 ,
1.86862600468 , 1.62670954047 , 2.39369445132 , 2.06910940634 , 1.56642997725 ,
1.89490424838 , 1.01906403758 , 1.18188065118 , 0.809986370329 , 0.722190671367 ,
1.80909811675 , 1.58602236577 , 4.24218871922 , 3.40072820139 , 1.52716615669 ,
1.8501440658 , 1.80098629038 , 1.78070746656 , 2.69034442667 , 2.894376757 ,
1.76980625093 , 2.05949571043 , 2.28228088302 , 2.00675433293 , 1.53063632871 ,
1.86862600468 , 1.62670954047 , 2.39369445132 , 2.06910940634 , 1.56642997725 ,
1.89490424838 , 1.01906403758 , 1.18188065118 , 0.809986370329 , 0.722190671367 ,
1.80909811675 , 1.58602236577 , 4.24218871922 , 3.40072820139 , 1.52716615669 ,
1.8501440658 , 1.80098629038 , 1.78070746656 , 2.69034442667 , 2.894376757 ,
1.76980625093 , 2.05949571043 , 2.28228088302 , 2.00675433293 , 1.53063632871 ,
1.86862600468 , 1.62670954047 , 2.39369445132 , 2.06910940634 , 1.56642997725 ,
1.89490424838 , 1.01906403758 , 1.18188065118 , 0.809986370329 , 0.722190671367 ,
1.80909811675 , 1.58602236577 , 4.24218871922 , 3.40072820139 , 1.52716615669 ,
1.8501440658 , 1.80098629038 , 1.78070746656 , 2.69034442667 , 2.894376757 ,
1.76980625093 , 2.05949571043 , 2.28228088302 , 2.00675433293 , 1.53063632871 ,
1.86862600468 , 1.62670954047 , 2.39369445132 , 2.06910940634 , 1.56642997725 ,
1.89490424838 , 1.01906403758 , 1.18188065118 , 0.809986370329 , 0.722190671367 ,
1.80909811675 , 1.58602236577 , 4.24218871922 , 3.40072820139 , 1.52716615669 ,
1.8501440658 , 1.80098629038 , 1.78070746656 , 2.69034442667 , 2.894376757 ,
1.76980625093 , 2.05949571043 , 2.28228088302 , 2.00675433293 , 1.53063632871 ,
3.29694427688 , 2.33689101686 , 3.54126609744 , 1.27625816607 , 1.20160324414 ,
1.89083729449 , 0.774382264715 , 1.28497802749 , 0.706075481857 , 0.716362798899 ,
1.83099304637 , 1.05285291168 , 2.40536065981 , 1.37649110791 , 1.39001084471 ,
2.43118870154 , 1.91040478624 , 1.68934791413 , 2.69288744274 , 3.22496222723 ,
3.44246582469 , 2.66113946816 , 3.38472583715 , 1.31877773459 , 1.13817321741 ,
2.69509387632 , 1.50551792119 , 3.8201957817 , 1.07944528594 , 0.883301364567 ,
2.09702448464 , 0.520925587376 , 0.864597601031 , 0.887733560598 , 0.617804280957 ,
1.3125792134 , 0.731404250091 , 2.39586219519 , 1.84005406144 , 1.90139147798 ,
2.02293743173 , 1.45911921877 , 4.55992872397 , 3.07336089213 , 3.16488574911 ,
2.7050834548 , 1.38716111536 , 3.7451612977 , 1.17363297063 , 0.821803566413 ,
2.69509387632 , 1.50551792119 , 3.8201957817 , 1.07944528594 , 0.883301364567 ,
2.09702448464 , 0.520925587376 , 0.864597601031 , 0.887733560598 , 0.617804280957 ,
1.3125792134 , 0.731404250091 , 2.39586219519 , 1.84005406144 , 1.90139147798 ,
2.02293743173 , 1.45911921877 , 4.55992872397 , 3.07336089213 , 3.16488574911 ,
2.7050834548 , 1.38716111536 , 3.7451612977 , 1.17363297063 , 0.821803566413 ,
2.69509387632 , 1.50551792119 , 3.8201957817 , 1.07944528594 , 0.883301364567 ,
2.09702448464 , 0.520925587376 , 0.864597601031 , 0.887733560598 , 0.617804280957 ,
1.3125792134 , 0.731404250091 , 2.39586219519 , 1.84005406144 , 1.90139147798 ,
2.02293743173 , 1.45911921877 , 4.55992872397 , 3.07336089213 , 3.16488574911 ,
2.7050834548 , 1.38716111536 , 3.7451612977 , 1.17363297063 , 0.821803566413 ,
2.69509387632 , 1.50551792119 , 3.8201957817 , 1.07944528594 , 0.883301364567 ,
2.09702448464 , 0.520925587376 , 0.864597601031 , 0.887733560598 , 0.617804280957 ,
1.3125792134 , 0.731404250091 , 2.39586219519 , 1.84005406144 , 1.90139147798 ,
2.02293743173 , 1.45911921877 , 4.55992872397 , 3.07336089213 , 3.16488574911 ,
2.7050834548 , 1.38716111536 , 3.7451612977 , 1.17363297063 , 0.821803566413 ,
1.48149337866 , 0.983068648357 , 3.28628932031 , 1.0002323363 , 1.23308831899 ,
0.822742942312 , 0.500043556504 , 1.15446318246 , 0.970674389643 , 0.583733133803 ,
0.470924981913 , 0.509340004905 , 1.81424282944 , 1.9537233098 , 1.53028998564 ,
0.998130633928 , 1.56978856487 , 4.24178045501 , 2.04944321619 , 1.99226957797 ,
1.49264712168 , 0.883948996938 , 3.11378372324 , 1.12133470514 , 1.08665681451 ,
1.48149337866 , 0.983068648357 , 3.28628932031 , 1.0002323363 , 1.23308831899 ,
0.822742942312 , 0.500043556504 , 1.15446318246 , 0.970674389643 , 0.583733133803 ,
0.470924981913 , 0.509340004905 , 1.81424282944 , 1.9537233098 , 1.53028998564 ,
0.998130633928 , 1.56978856487 , 4.24178045501 , 2.04944321619 , 1.99226957797 ,
1.49264712168 , 0.883948996938 , 3.11378372324 , 1.12133470514 , 1.08665681451 ,
1.48149337866 , 0.983068648357 , 3.28628932031 , 1.0002323363 , 1.23308831899 ,
0.822742942312 , 0.500043556504 , 1.15446318246 , 0.970674389643 , 0.583733133803 ,
0.470924981913 , 0.509340004905 , 1.81424282944 , 1.9537233098 , 1.53028998564 ,
0.998130633928 , 1.56978856487 , 4.24178045501 , 2.04944321619 , 1.99226957797 ,
1.49264712168 , 0.883948996938 , 3.11378372324 , 1.12133470514 , 1.08665681451 ,
1.48149337866 , 0.983068648357 , 3.28628932031 , 1.0002323363 , 1.23308831899 ,
0.822742942312 , 0.500043556504 , 1.15446318246 , 0.970674389643 , 0.583733133803 ,
0.470924981913 , 0.509340004905 , 1.81424282944 , 1.9537233098 , 1.53028998564 ,
0.998130633928 , 1.56978856487 , 4.24178045501 , 2.04944321619 , 1.99226957797 ,
1.49264712168 , 0.883948996938 , 3.11378372324 , 1.12133470514 , 1.08665681451 ,
1.76083799194 , 1.72696147603 , 1.60200018929 , 1.14639739533 , 1.78786667291 ,
0.976222579318 , 2.0328806902 , 0.9125589507 , 1.026973333 , 0.572725971338 ,
0.722937111462 , 0.302331000735 , 1.34930442856 , 1.78182723005 , 2.22049985473 ,
1.1860597302 , 1.71664442698 , 1.92225042136 , 2.08293869318 , 2.04830493348 ,
1.85547304231 , 1.6138604206 , 1.49973255783 , 1.27263330957 , 1.76665735291 ,
1.76083799194 , 1.72696147603 , 1.60200018929 , 1.14639739533 , 1.78786667291 ,
0.976222579318 , 2.0328806902 , 0.9125589507 , 1.026973333 , 0.572725971338 ,
0.722937111462 , 0.302331000735 , 1.34930442856 , 1.78182723005 , 2.22049985473 ,
1.1860597302 , 1.71664442698 , 1.92225042136 , 2.08293869318 , 2.04830493348 ,
1.85547304231 , 1.6138604206 , 1.49973255783 , 1.27263330957 , 1.76665735291 ,
1.76083799194 , 1.72696147603 , 1.60200018929 , 1.14639739533 , 1.78786667291 ,
0.976222579318 , 2.0328806902 , 0.9125589507 , 1.026973333 , 0.572725971338 ,
0.722937111462 , 0.302331000735 , 1.34930442856 , 1.78182723005 , 2.22049985473 ,
1.1860597302 , 1.71664442698 , 1.92225042136 , 2.08293869318 , 2.04830493348 ,
1.85547304231 , 1.6138604206 , 1.49973255783 , 1.27263330957 , 1.76665735291 ,
2.72333781819 , 1.37825536354 , 1.54065576006 , 1.58672742257 , 1.25947048464 ,
1.53127193884 , 2.01312568046 , 0.669495841703 , 0.992367119981 , 0.522140046921 ,
0.646680987613 , 0.346185051393 , 2.56696609422 , 1.80787573874 , 1.48106990383 ,
1.74825739614 , 2.25932514487 , 3.6047093732 , 4.21161610147 , 2.7246407081 ,
2.90309096368 , 1.31250398408 , 1.67813200212 , 1.67135837723 , 1.31874437504 ,
2.72333781819 , 1.37825536354 , 1.54065576006 , 1.58672742257 , 1.25947048464 ,
1.53127193884 , 2.01312568046 , 0.669495841703 , 0.992367119981 , 0.522140046921 ,
0.646680987613 , 0.346185051393 , 2.56696609422 , 1.80787573874 , 1.48106990383 ,
1.74825739614 , 2.25932514487 , 3.6047093732 , 4.21161610147 , 2.7246407081 ,
2.90309096368 , 1.31250398408 , 1.67813200212 , 1.67135837723 , 1.31874437504 ,
2.72333781819 , 1.37825536354 , 1.54065576006 , 1.58672742257 , 1.25947048464 ,
1.53127193884 , 2.01312568046 , 0.669495841703 , 0.992367119981 , 0.522140046921 ,
0.646680987613 , 0.346185051393 , 2.56696609422 , 1.80787573874 , 1.48106990383 ,
1.74825739614 , 2.25932514487 , 3.6047093732 , 4.21161610147 , 2.7246407081 ,
2.90309096368 , 1.31250398408 , 1.67813200212 , 1.67135837723 , 1.31874437504 ,
2.72333781819 , 1.37825536354 , 1.54065576006 , 1.58672742257 , 1.25947048464 ,
1.53127193884 , 2.01312568046 , 0.669495841703 , 0.992367119981 , 0.522140046921 ,
0.646680987613 , 0.346185051393 , 2.56696609422 , 1.80787573874 , 1.48106990383 ,
1.74825739614 , 2.25932514487 , 3.6047093732 , 4.21161610147 , 2.7246407081 ,
2.90309096368 , 1.31250398408 , 1.67813200212 , 1.67135837723 , 1.31874437504 ,
2.15214178744 , 1.09270167441 , 2.63724965735 , 1.56762191771 , 1.58544014282 ,
