Theta, Alpha, Low_beta, High_beta, Gamma
1.687565974,0.885217806,1.433533882,0.666390769,0.644572584
2.162856277,3.497582993,10.13704074,4.204752518,5.803996181
1.376394082,2.342495513,2.883656222,0.759951416,0.907599728
1.988513151,2.065048748,2.362471414,0.787979701,0.714001316
1.00423374,0.278605175,0.477961888,0.334810738,0.275379611
1.687565974,0.885217806,1.433533882,0.666390769,0.644572584
2.162856277,3.497582993,10.13704074,4.204752518,5.803996181
1.376394082,2.342495513,2.883656222,0.759951416,0.907599728
1.988513151,2.065048748,2.362471414,0.787979701,0.714001316
1.00423374,0.278605175,0.477961888,0.334810738,0.275379611
1.687565974,0.885217806,1.433533882,0.666390769,0.644572584
2.162856277,3.497582993,10.13704074,4.204752518,5.803996181
1.376394082,2.342495513,2.883656222,0.759951416,0.907599728
1.988513151,2.065048748,2.362471414,0.787979701,0.714001316
1.00423374,0.278605175,0.477961888,0.334810738,0.275379611
1.687565974,0.885217806,1.433533882,0.666390769,0.644572584
2.162856277,3.497582993,10.13704074,4.204752518,5.803996181
1.376394082,2.342495513,2.883656222,0.759951416,0.907599728
1.988513151,2.065048748,2.362471414,0.787979701,0.714001316
1.00423374,0.278605175,0.477961888,0.334810738,0.275379611
1.687565974,0.885217806,1.433533882,0.666390769,0.644572584
2.162856277,3.497582993,10.13704074,4.204752518,5.803996181
1.376394082,2.342495513,2.883656222,0.759951416,0.907599728
2.043276908,1.624457953,1.97382215,0.731746925,0.388276508
5.621655654,1.345195846,1.271486571,0.518781829,0.27386698
1.78890196,0.818767296,2.998971616,1.123556734,0.838112396
3.464993926,4.638663308,7.433192927,2.805223193,1.895653822
1.762505602,1.567185839,2.291975428,0.600583446,0.457066921
2.043276908,1.624457953,1.97382215,0.731746925,0.388276508
5.621655654,1.345195846,1.271486571,0.518781829,0.27386698
1.78890196,0.818767296,2.998971616,1.123556734,0.838112396
3.464993926,4.638663308,7.433192927,2.805223193,1.895653822
1.762505602,1.567185839,2.291975428,0.600583446,0.457066921
2.043276908,1.624457953,1.97382215,0.731746925,0.388276508
5.621655654,1.345195846,1.271486571,0.518781829,0.27386698
1.78890196,0.818767296,2.998971616,1.123556734,0.838112396
3.464993926,4.638663308,7.433192927,2.805223193,1.895653822
1.762505602,1.567185839,2.291975428,0.600583446,0.457066921
2.043276908,1.624457953,1.97382215,0.731746925,0.388276508
5.621655654,1.345195846,1.271486571,0.518781829,0.27386698
1.78890196,0.818767296,2.998971616,1.123556734,0.838112396
3.464993926,4.638663308,7.433192927,2.805223193,1.895653822
1.762505602,1.567185839,2.291975428,0.600583446,0.457066921
2.520658076,2.036578446,0.829742876,0.438792524,0.196099229
3.301427338,1.639506416,1.658089839,0.510099884,0.449670403
1.150108465,1.060344592,2.972446162,1.236808304,1.075281377
2.116277892,7.215258666,8.737360171,2.321277525,0.692484891
2.656906176,1.485740321,1.097290085,0.442271309,0.218819553
2.520658076,2.036578446,0.829742876,0.438792524,0.196099229
3.301427338,1.639506416,1.658089839,0.510099884,0.449670403
1.150108465,1.060344592,2.972446162,1.236808304,1.075281377
2.116277892,7.215258666,8.737360171,2.321277525,0.692484891
2.656906176,1.485740321,1.097290085,0.442271309,0.218819553
2.520658076,2.036578446,0.829742876,0.438792524,0.196099229
3.301427338,1.639506416,1.658089839,0.510099884,0.449670403
1.150108465,1.060344592,2.972446162,1.236808304,1.075281377
2.116277892,7.215258666,8.737360171,2.321277525,0.692484891
2.656906176,1.485740321,1.097290085,0.442271309,0.218819553
2.520658076,2.036578446,0.829742876,0.438792524,0.196099229
3.301427338,1.639506416,1.658089839,0.510099884,0.449670403
1.150108465,1.060344592,2.972446162,1.236808304,1.075281377
2.116277892,7.215258666,8.737360171,2.321277525,0.692484891
2.656906176,1.485740321,1.097290085,0.442271309,0.218819553
2.520658076,2.036578446,0.829742876,0.438792524,0.196099229
3.301427338,1.639506416,1.658089839,0.510099884,0.449670403
1.150108465,1.060344592,2.972446162,1.236808304,1.075281377
2.116277892,7.215258666,8.737360171,2.321277525,0.692484891
2.656906176,1.485740321,1.097290085,0.442271309,0.218819553
1.895836394,1.090097882,0.995410913,0.240076446,0.137934841
1.019280161,0.513796865,1.256192972,0.348009294,0.32781461
0.880736599,0.801463056,2.302121969,0.984135933,0.794860034
11.70403449,29.06658194,28.81458615,5.530943123,1.609151187
2.770772285,0.985438573,1.331595108,0.230211863,0.164896241
1.895836394,1.090097882,0.995410913,0.240076446,0.137934841
1.019280161,0.513796865,1.256192972,0.348009294,0.32781461
0.880736599,0.801463056,2.302121969,0.984135933,0.794860034
11.70403449,29.06658194,28.81458615,5.530943123,1.609151187
2.770772285,0.985438573,1.331595108,0.230211863,0.164896241
1.895836394,1.090097882,0.995410913,0.240076446,0.137934841
1.019280161,0.513796865,1.256192972,0.348009294,0.32781461
0.880736599,0.801463056,2.302121969,0.984135933,0.794860034
11.70403449,29.06658194,28.81458615,5.530943123,1.609151187
2.770772285,0.985438573,1.331595108,0.230211863,0.164896241
1.895836394,1.090097882,0.995410913,0.240076446,0.137934841
1.019280161,0.513796865,1.256192972,0.348009294,0.32781461
0.880736599,0.801463056,2.302121969,0.984135933,0.794860034
11.70403449,29.06658194,28.81458615,5.530943123,1.609151187
2.770772285,0.985438573,1.331595108,0.230211863,0.164896241
1.895836394,1.090097882,0.995410913,0.240076446,0.137934841
1.019280161,0.513796865,1.256192972,0.348009294,0.32781461
0.880736599,0.801463056,2.302121969,0.984135933,0.794860034
11.70403449,29.06658194,28.81458615,5.530943123,1.609151187
2.770772285,0.985438573,1.331595108,0.230211863,0.164896241
1.294031528,0.470707549,0.922441731,0.324558055,0.134454563
1.193202832,0.798349038,0.377410353,0.307080358,0.167972974
0.86487127,0.579830223,1.236279063,0.459428996,0.40704423
13.6879785,17.34047338,14.53021972,2.939143173,1.1366224
1.402422889,0.391916567,1.048908595,0.276653985,0.137664203
1.294031528,0.470707549,0.922441731,0.324558055,0.134454563
1.193202832,0.798349038,0.377410353,0.307080358,0.167972974
0.86487127,0.579830223,1.236279063,0.459428996,0.40704423
13.6879785,17.34047338,14.53021972,2.939143173,1.1366224
1.402422889,0.391916567,1.048908595,0.276653985,0.137664203
1.294031528,0.470707549,0.922441731,0.324558055,0.134454563
1.193202832,0.798349038,0.377410353,0.307080358,0.167972974
0.86487127,0.579830223,1.236279063,0.459428996,0.40704423
13.6879785,17.34047338,14.53021972,2.939143173,1.1366224
1.402422889,0.391916567,1.048908595,0.276653985,0.137664203
1.294031528,0.470707549,0.922441731,0.324558055,0.134454563
1.193202832,0.798349038,0.377410353,0.307080358,0.167972974
0.86487127,0.579830223,1.236279063,0.459428996,0.40704423
13.6879785,17.34047338,14.53021972,2.939143173,1.1366224
1.402422889,0.391916567,1.048908595,0.276653985,0.137664203
1.294031528,0.470707549,0.922441731,0.324558055,0.134454563
1.193202832,0.798349038,0.377410353,0.307080358,0.167972974
0.86487127,0.579830223,1.236279063,0.459428996,0.40704423
13.6879785,17.34047338,14.53021972,2.939143173,1.1366224
1.402422889,0.391916567,1.048908595,0.276653985,0.137664203
1.942069265,0.25068583,0.988124275,0.272467945,0.13313656
1.419086339,0.677070342,0.221550553,0.346378617,0.154629239
0.839136179,0.363964994,0.644396245,0.446364183,0.276284715
9.299681408,4.694421028,5.344052881,1.868052794,0.513028168
1.814437359,0.281963602,0.864001028,0.243324063,0.137444567
1.942069265,0.25068583,0.988124275,0.272467945,0.13313656
1.419086339,0.677070342,0.221550553,0.346378617,0.154629239
0.839136179,0.363964994,0.644396245,0.446364183,0.276284715
9.299681408,4.694421028,5.344052881,1.868052794,0.513028168
1.814437359,0.281963602,0.864001028,0.243324063,0.137444567
1.942069265,0.25068583,0.988124275,0.272467945,0.13313656
1.419086339,0.677070342,0.221550553,0.346378617,0.154629239
0.839136179,0.363964994,0.644396245,0.446364183,0.276284715
9.299681408,4.694421028,5.344052881,1.868052794,0.513028168
1.814437359,0.281963602,0.864001028,0.243324063,0.137444567
1.942069265,0.25068583,0.988124275,0.272467945,0.13313656
1.419086339,0.677070342,0.221550553,0.346378617,0.154629239
0.839136179,0.363964994,0.644396245,0.446364183,0.276284715
9.299681408,4.694421028,5.344052881,1.868052794,0.513028168
1.814437359,0.281963602,0.864001028,0.243324063,0.137444567
1.942069265,0.25068583,0.988124275,0.272467945,0.13313656
1.419086339,0.677070342,0.221550553,0.346378617,0.154629239
0.839136179,0.363964994,0.644396245,0.446364183,0.276284715
9.299681408,4.694421028,5.344052881,1.868052794,0.513028168
1.814437359,0.281963602,0.864001028,0.243324063,0.137444567
1.717106773,0.299351851,1.315884133,0.475798225,0.241326286
1.773024899,0.433876026,0.526278463,0.647521171,0.268878671
0.996288846,0.486371292,1.104863711,1.075459846,0.745102966
36.56046879,15.35795496,12.5032847,7.583236923,1.867848455
1.366433111,0.352920003,1.411324223,0.569737299,0.362768424
1.717106773,0.299351851,1.315884133,0.475798225,0.241326286
1.773024899,0.433876026,0.526278463,0.647521171,0.268878671
0.996288846,0.486371292,1.104863711,1.075459846,0.745102966
36.56046879,15.35795496,12.5032847,7.583236923,1.867848455
1.366433111,0.352920003,1.411324223,0.569737299,0.362768424
1.717106773,0.299351851,1.315884133,0.475798225,0.241326286
1.773024899,0.433876026,0.526278463,0.647521171,0.268878671
0.996288846,0.486371292,1.104863711,1.075459846,0.745102966
36.56046879,15.35795496,12.5032847,7.583236923,1.867848455
1.366433111,0.352920003,1.411324223,0.569737299,0.362768424
1.717106773,0.299351851,1.315884133,0.475798225,0.241326286
1.773024899,0.433876026,0.526278463,0.647521171,0.268878671
0.996288846,0.486371292,1.104863711,1.075459846,0.745102966
36.56046879,15.35795496,12.5032847,7.583236923,1.867848455
1.366433111,0.352920003,1.411324223,0.569737299,0.362768424
1.717106773,0.299351851,1.315884133,0.475798225,0.241326286
1.773024899,0.433876026,0.526278463,0.647521171,0.268878671
0.996288846,0.486371292,1.104863711,1.075459846,0.745102966
36.56046879,15.35795496,12.5032847,7.583236923,1.867848455
1.366433111,0.352920003,1.411324223,0.569737299,0.362768424
1.186381232,0.446971434,1.454428285,0.749648443,0.40314227
1.014604816,0.66435044,1.156285568,1.279388121,0.613993014
0.712449844,0.49662685,4.251960695,2.106777661,2.205194298
37.68769755,15.99917534,12.25660625,9.208609416,2.562633796
1.215070518,0.482751469,2.113423304,0.800959933,0.626618722
1.186381232,0.446971434,1.454428285,0.749648443,0.40314227
1.014604816,0.66435044,1.156285568,1.279388121,0.613993014
0.712449844,0.49662685,4.251960695,2.106777661,2.205194298
37.68769755,15.99917534,12.25660625,9.208609416,2.562633796
1.215070518,0.482751469,2.113423304,0.800959933,0.626618722
1.186381232,0.446971434,1.454428285,0.749648443,0.40314227
1.014604816,0.66435044,1.156285568,1.279388121,0.613993014
0.712449844,0.49662685,4.251960695,2.106777661,2.205194298
37.68769755,15.99917534,12.25660625,9.208609416,2.562633796
1.215070518,0.482751469,2.113423304,0.800959933,0.626618722
1.186381232,0.446971434,1.454428285,0.749648443,0.40314227
1.014604816,0.66435044,1.156285568,1.279388121,0.613993014
0.712449844,0.49662685,4.251960695,2.106777661,2.205194298
37.68769755,15.99917534,12.25660625,9.208609416,2.562633796
1.215070518,0.482751469,2.113423304,0.800959933,0.626618722
1.186381232,0.446971434,1.454428285,0.749648443,0.40314227
1.014604816,0.66435044,1.156285568,1.279388121,0.613993014
0.712449844,0.49662685,4.251960695,2.106777661,2.205194298
37.68769755,15.99917534,12.25660625,9.208609416,2.562633796
1.215070518,0.482751469,2.113423304,0.800959933,0.626618722
1.115234642,0.834274638,1.895176982,0.563932753,0.332935607
0.539234822,0.396856548,1.208490485,0.821615883,0.55627477
0.857616413,0.463064769,3.778341842,1.459279627,1.584756833
19.34527191,4.427701591,7.123173743,2.794888167,0.96136182
0.788401479,0.617927458,2.167900333,0.596706969,0.406538718
1.115234642,0.834274638,1.895176982,0.563932753,0.332935607
0.539234822,0.396856548,1.208490485,0.821615883,0.55627477
0.857616413,0.463064769,3.778341842,1.459279627,1.584756833
19.34527191,4.427701591,7.123173743,2.794888167,0.96136182
0.788401479,0.617927458,2.167900333,0.596706969,0.406538718
1.115234642,0.834274638,1.895176982,0.563932753,0.332935607
0.539234822,0.396856548,1.208490485,0.821615883,0.55627477
0.857616413,0.463064769,3.778341842,1.459279627,1.584756833
19.34527191,4.427701591,7.123173743,2.794888167,0.96136182
0.788401479,0.617927458,2.167900333,0.596706969,0.406538718
1.115234642,0.834274638,1.895176982,0.563932753,0.332935607
0.539234822,0.396856548,1.208490485,0.821615883,0.55627477
0.857616413,0.463064769,3.778341842,1.459279627,1.584756833
19.34527191,4.427701591,7.123173743,2.794888167,0.96136182
0.788401479,0.617927458,2.167900333,0.596706969,0.406538718
1.115234642,0.834274638,1.895176982,0.563932753,0.332935607
0.539234822,0.396856548,1.208490485,0.821615883,0.55627477
0.857616413,0.463064769,3.778341842,1.459279627,1.584756833
19.34527191,4.427701591,7.123173743,2.794888167,0.96136182
0.788401479,0.617927458,2.167900333,0.596706969,0.406538718
1.399314073,1.48607371,2.701059801,0.528552662,0.41077029
0.877644395,0.199669863,0.909284896,0.721328659,0.492908872
1.557088133,1.193261196,3.933607122,1.824309558,1.445505611
8.863403469,2.597025364,10.51043463,2.255260264,0.813093778
0.835560481,0.901827003,2.656276828,0.626183036,0.430303931
1.399314073,1.48607371,2.701059801,0.528552662,0.41077029
0.877644395,0.199669863,0.909284896,0.721328659,0.492908872
1.557088133,1.193261196,3.933607122,1.824309558,1.445505611
8.863403469,2.597025364,10.51043463,2.255260264,0.813093778
0.835560481,0.901827003,2.656276828,0.626183036,0.430303931
1.399314073,1.48607371,2.701059801,0.528552662,0.41077029
0.877644395,0.199669863,0.909284896,0.721328659,0.492908872
1.557088133,1.193261196,3.933607122,1.824309558,1.445505611
8.863403469,2.597025364,10.51043463,2.255260264,0.813093778
0.835560481,0.901827003,2.656276828,0.626183036,0.430303931
1.399314073,1.48607371,2.701059801,0.528552662,0.41077029
0.877644395,0.199669863,0.909284896,0.721328659,0.492908872
1.557088133,1.193261196,3.933607122,1.824309558,1.445505611
8.863403469,2.597025364,10.51043463,2.255260264,0.813093778
0.835560481,0.901827003,2.656276828,0.626183036,0.430303931
1.399314073,1.48607371,2.701059801,0.528552662,0.41077029
0.877644395,0.199669863,0.909284896,0.721328659,0.492908872
1.557088133,1.193261196,3.933607122,1.824309558,1.445505611
8.863403469,2.597025364,10.51043463,2.255260264,0.813093778
0.835560481,0.901827003,2.656276828,0.626183036,0.430303931
3.442324237,1.730589003,2.79140809,0.750132698,0.622751857
1.640585345,0.416244236,1.186286,1.366419066,0.833897794
0.969655187,1.782708774,3.980481584,3.25253599,2.704680401
7.475804804,7.290169701,12.0088679,4.355061899,1.721413882
1.639094811,1.347772981,2.994926668,0.950892313,0.66182528
3.442324237,1.730589003,2.79140809,0.750132698,0.622751857
1.640585345,0.416244236,1.186286,1.366419066,0.833897794
0.969655187,1.782708774,3.980481584,3.25253599,2.704680401
7.475804804,7.290169701,12.0088679,4.355061899,1.721413882
1.639094811,1.347772981,2.994926668,0.950892313,0.66182528
3.442324237,1.730589003,2.79140809,0.750132698,0.622751857
1.640585345,0.416244236,1.186286,1.366419066,0.833897794
0.969655187,1.782708774,3.980481584,3.25253599,2.704680401
7.475804804,7.290169701,12.0088679,4.355061899,1.721413882
1.639094811,1.347772981,2.994926668,0.950892313,0.66182528
3.442324237,1.730589003,2.79140809,0.750132698,0.622751857
1.640585345,0.416244236,1.186286,1.366419066,0.833897794
0.969655187,1.782708774,3.980481584,3.25253599,2.704680401
7.475804804,7.290169701,12.0088679,4.355061899,1.721413882
1.639094811,1.347772981,2.994926668,0.950892313,0.66182528
3.442324237,1.730589003,2.79140809,0.750132698,0.622751857
1.640585345,0.416244236,1.186286,1.366419066,0.833897794
0.969655187,1.782708774,3.980481584,3.25253599,2.704680401
7.475804804,7.290169701,12.0088679,4.355061899,1.721413882
1.639094811,1.347772981,2.994926668,0.950892313,0.66182528
8.174526699,2.093169729,3.310285763,0.811227659,0.688613391
5.255331934,3.418722906,3.277422788,2.970082872,1.452960469
0.581047366,1.754625317,1.388903717,3.279903344,3.231797603
260.1257062,125.6372027,110.7500762,56.87276072,12.91870367
4.151291931,1.310878146,2.882264252,0.965298361,0.76263355
8.174526699,2.093169729,3.310285763,0.811227659,0.688613391
5.255331934,3.418722906,3.277422788,2.970082872,1.452960469
0.581047366,1.754625317,1.388903717,3.279903344,3.231797603
260.1257062,125.6372027,110.7500762,56.87276072,12.91870367
4.151291931,1.310878146,2.882264252,0.965298361,0.76263355
8.174526699,2.093169729,3.310285763,0.811227659,0.688613391
5.255331934,3.418722906,3.277422788,2.970082872,1.452960469
